,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,MasVnrArea,BsmtFinSF1,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,Fireplaces,GarageCars,WoodDeckSF,OpenPorchSF,SalePrice,IsRemodelled,BuiltOrRemodelAge,OldOrNewGarage,num_LotShape,num_ExterQual,num_BsmtQual,num_BsmtExposure,num_BsmtFinType1,num_HouseStyle,num_Fence,num_LotConfig,num_MasVnrType,num_SaleCondition,num_HeatingQC,num_KitchenQual,num_FireplaceQu,num_GarageFinish,num_BldgType,MSZoning_FV,MSZoning_RH,MSZoning_RL,MSZoning_RM,Exterior2nd_AsphShn,Exterior2nd_Brk Cmn,Exterior2nd_BrkFace,Exterior2nd_CBlock,Exterior2nd_CmentBd,Exterior2nd_HdBoard,Exterior2nd_ImStucc,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_Plywood,Exterior2nd_Stone,Exterior2nd_Stucco,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,Exterior2nd_Wd Shng,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,GarageType_Attchd,GarageType_Basment,GarageType_BuiltIn,GarageType_CarPort,GarageType_Detchd,GarageType_None,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_IDOTRR,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,RoofStyle_Gable,RoofStyle_Gambrel,RoofStyle_Hip,RoofStyle_Mansard,RoofStyle_Shed,Exterior1st_AsphShn,Exterior1st_BrkComm,Exterior1st_BrkFace,Exterior1st_CBlock,Exterior1st_CemntBd,Exterior1st_HdBoard,Exterior1st_ImStucc,Exterior1st_MetalSd,Exterior1st_Plywood,Exterior1st_Stone,Exterior1st_Stucco,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior1st_WdShing
1183,30,60.0,10800,5,6,0.0,821,299,1120,1130,0,1130,1,1,0,2,1,2,229,0,11.695255355062795,1,56,0,3,3,3,1,3,1,0,5,0,1,5,3,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1185,50,60.0,9738,5,7,0.0,392,392,784,949,272,1221,1,1,0,4,0,1,0,0,11.560772327227417,1,56,0,3,3,3,1,4,3,0,5,0,1,4,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1186,190,107.0,10615,3,5,0.0,440,538,978,1014,685,1699,1,2,0,3,0,2,0,74,11.461642696843066,1,39,0,2,3,2,2,4,4,0,4,0,0,3,3,0,1,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1187,20,89.0,12461,8,5,0.0,1456,168,1624,1624,0,1624,1,2,0,2,1,3,0,114,12.476103599529843,1,11,0,3,4,4,1,6,1,4,4,0,1,5,4,2,2,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1188,60,68.0,8935,7,5,95.0,0,831,831,831,829,1660,0,2,1,3,0,2,144,68,12.180759965737863,0,7,1,2,4,4,1,1,4,0,5,1,1,5,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1189,60,60.0,7500,7,5,0.0,0,994,994,1028,776,1804,0,2,1,3,1,2,140,60,12.149507585033072,0,11,0,3,3,3,1,1,4,0,5,0,1,4,4,3,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1191,160,24.0,2645,8,5,456.0,0,776,776,764,677,1441,0,2,1,2,0,2,206,0,12.066816325306588,1,7,0,3,4,4,1,1,4,0,5,1,1,5,4,0,1,5,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1192,50,60.0,9600,5,8,0.0,0,702,702,842,630,1472,0,1,0,3,0,1,0,0,11.736077016252437,1,13,0,3,3,3,2,1,3,3,5,0,1,4,4,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1194,60,80.0,9364,6,7,143.0,371,292,663,663,689,1352,0,1,1,4,0,1,379,36,11.970356641102999,0,41,0,3,3,3,1,5,4,2,4,1,1,3,3,0,3,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1195,60,51.0,8029,6,5,0.0,0,728,728,728,728,1456,0,2,1,3,0,2,100,24,12.07824495582233,0,3,1,2,3,4,1,1,4,0,5,0,1,5,4,0,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1196,60,58.0,14054,7,5,0.0,0,879,879,879,984,1863,0,2,1,4,1,3,100,17,12.29779001527865,0,0,1,2,4,4,3,1,4,0,5,0,1,5,4,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1197,75,65.0,8850,7,6,0.0,0,815,815,815,875,1690,0,1,0,3,1,1,0,0,11.87757552297847,1,56,0,2,3,3,1,1,5,0,4,0,1,5,3,4,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1198,20,70.0,9100,7,5,0.0,0,1212,1212,1212,0,1212,0,2,0,3,0,2,356,0,12.08954444723597,0,8,1,3,4,4,1,1,1,0,5,0,1,5,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1199,20,75.0,11235,4,5,51.0,547,504,1051,1382,0,1382,0,1,1,3,1,2,0,82,11.904974309480183,1,27,0,3,3,3,1,3,1,0,5,1,1,4,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1200,20,71.0,9353,4,5,0.0,0,864,864,864,0,864,0,1,0,3,0,1,0,0,11.6617850286409,0,36,0,3,3,3,1,1,1,0,5,0,0,4,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1201,60,80.0,10400,7,5,0.0,0,866,866,866,913,1779,0,2,1,3,0,2,198,36,12.19552218463499,0,11,0,3,3,4,3,1,4,0,4,0,1,5,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1202,50,50.0,6000,5,8,0.0,0,884,884,884,464,1348,1,1,0,3,1,1,0,0,11.669937760751914,1,12,0,3,3,3,1,1,3,0,4,0,1,5,3,2,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1203,20,75.0,9750,7,5,171.0,0,1630,1630,1630,0,1630,0,2,0,3,1,2,74,234,12.269052139516223,1,8,1,3,4,4,1,1,1,0,5,1,1,5,4,3,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1204,20,78.0,10140,5,6,0.0,788,268,1056,1074,0,1074,1,1,1,3,0,2,0,88,11.941462360646149,0,31,0,3,3,4,1,5,1,2,5,0,1,5,3,0,2,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1206,20,70.04995836802665,8900,4,4,0.0,1056,0,1056,1056,0,1056,1,1,0,2,0,1,0,42,11.580593459194764,0,40,0,3,3,3,1,3,1,2,5,0,1,3,3,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1207,20,70.0,9135,6,5,120.0,340,1342,1682,1700,0,1700,1,2,0,3,0,2,192,23,12.206077645517674,0,3,1,3,4,4,3,6,1,0,5,1,1,5,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1208,20,70.0,7763,5,7,0.0,504,319,931,1283,0,1283,1,1,0,3,0,2,0,0,11.849404844423074,1,28,0,3,3,3,1,3,1,0,5,0,1,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1209,20,85.0,10182,8,5,420.0,1220,440,1660,1660,0,1660,1,2,0,3,1,2,322,50,12.577639650232573,0,0,1,2,4,5,2,6,1,0,3,1,1,5,4,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1211,50,152.0,12134,8,7,0.0,427,132,559,1080,672,1752,0,2,0,4,0,2,325,12,12.00762780434872,1,5,0,2,4,4,3,6,3,0,5,0,1,4,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1212,30,50.0,9340,4,6,0.0,344,328,672,672,0,672,1,1,0,2,0,1,0,113,11.635151947212842,1,59,0,3,3,3,1,3,1,0,5,0,1,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1213,80,70.04995836802665,10246,4,9,0.0,648,0,648,960,0,960,1,0,0,0,0,1,88,0,11.884495917930655,1,5,0,2,3,3,3,6,8,0,3,0,1,5,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1214,85,69.0,10205,5,5,0.0,784,141,925,999,0,999,1,1,0,3,0,1,150,72,11.80932691294063,0,44,0,2,3,3,3,4,7,0,5,0,1,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1215,20,99.0,7094,5,5,0.0,180,340,894,894,0,894,0,1,0,3,0,1,0,0,11.736077016252437,0,41,0,2,3,3,1,3,1,2,5,0,1,3,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1216,90,68.0,8930,6,5,0.0,0,0,0,1318,584,1902,0,2,0,4,0,2,0,0,11.626263078808801,0,32,0,3,3,0,0,0,3,0,5,0,1,3,3,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1217,20,72.0,8640,8,5,72.0,936,364,1300,1314,0,1314,1,2,0,3,0,2,135,112,12.343470927093518,0,0,1,3,4,4,2,6,1,0,5,1,1,5,4,0,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1218,50,52.0,6240,4,5,0.0,0,0,0,672,240,912,0,1,0,2,0,0,0,0,11.296024885689746,1,56,0,3,3,0,0,0,3,0,5,0,1,4,3,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,160,21.0,1680,6,5,236.0,0,672,672,672,546,1218,0,1,1,3,0,0,201,0,11.424105180165641,0,35,0,3,3,3,1,1,4,0,5,1,0,3,3,0,0,5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1220,20,66.0,7800,5,5,0.0,312,0,912,912,0,912,0,1,0,2,0,1,0,0,11.652696102959753,0,42,0,2,3,3,1,3,1,0,5,0,0,3,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1221,20,55.0,8250,5,5,0.0,250,210,952,1211,0,1211,0,1,0,3,1,1,0,63,11.80560254159177,0,40,0,3,3,3,1,4,1,0,5,0,1,5,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1222,50,78.0,10496,6,6,320.0,196,844,1040,1168,678,1846,0,2,0,3,1,1,0,0,11.870606902224587,1,57,0,3,3,3,2,3,3,3,5,1,1,5,3,4,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1224,60,60.0,15384,7,5,0.0,724,64,788,788,702,1490,1,2,1,3,1,2,100,75,12.122696471358964,1,3,1,2,4,4,3,6,4,0,5,0,1,5,4,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1225,80,65.0,10482,6,8,63.0,507,81,588,1138,0,1138,0,1,0,3,0,1,224,0,11.884495917930655,0,49,0,3,3,3,3,6,8,1,5,1,1,5,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1226,60,86.0,14598,6,5,74.0,0,894,894,894,1039,1933,0,2,1,4,1,3,100,18,12.273735966890268,0,1,1,2,4,4,2,1,4,0,3,1,1,5,4,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1227,20,72.0,8872,5,8,300.0,595,317,912,912,0,912,1,1,0,2,0,2,0,240,11.898194668458823,1,0,0,3,3,3,1,5,1,0,4,1,1,5,4,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1229,80,70.0,7910,5,5,0.0,666,409,1075,1507,0,1507,0,2,0,4,0,1,0,0,11.751950239425476,0,48,0,3,3,3,1,5,8,3,5,0,1,4,3,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1230,90,70.04995836802665,18890,5,5,1.0,498,652,1361,1361,1259,2620,0,2,2,4,1,2,155,24,12.154784614286667,0,30,0,2,3,4,1,6,3,0,5,0,1,5,3,3,2,3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1231,90,70.0,7728,5,6,120.0,803,303,1106,1190,0,1190,1,1,0,3,0,2,0,18,11.794345471549745,0,44,0,3,3,3,3,5,8,3,5,1,1,3,3,0,1,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1232,90,70.0,9842,4,5,0.0,0,0,0,1224,0,1224,0,2,0,2,0,2,0,0,11.530775206233024,0,45,0,3,3,0,0,0,1,0,2,0,1,3,3,0,1,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1233,20,70.04995836802665,12160,5,5,180.0,1000,188,1188,1188,0,1188,1,1,0,3,0,2,0,0,11.863589378812122,0,51,0,2,3,3,1,3,1,2,5,1,0,2,3,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1234,70,55.0,8525,5,6,0.0,0,940,940,1024,940,1964,0,1,1,4,0,0,0,192,11.775297421715827,1,58,0,3,3,3,3,1,4,0,5,0,0,3,3,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1235,70,96.0,13132,5,5,0.0,0,747,747,892,892,1784,0,1,1,4,0,1,203,40,11.841423131921784,1,56,0,3,3,4,2,1,4,0,5,0,1,4,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1236,160,36.0,2628,7,5,106.0,0,764,764,764,862,1626,0,2,1,2,0,2,0,27,12.075400019877522,0,7,1,3,4,4,1,1,4,0,5,1,1,5,4,0,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1237,60,41.0,12393,7,5,0.0,0,847,847,847,1101,1948,0,2,1,4,1,2,100,48,12.180759965737863,1,1,1,1,4,4,1,1,4,0,2,0,1,5,4,4,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1238,20,63.0,13072,6,5,0.0,0,1141,1141,1141,0,1141,0,1,1,3,0,2,0,0,11.86710429621008,0,1,1,3,4,4,1,1,1,0,5,0,0,5,3,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1239,20,64.0,9037,8,5,32.0,428,1048,1476,1484,0,1484,0,2,0,2,1,2,120,33,12.490879338036375,0,1,1,2,4,4,3,6,1,0,5,1,1,5,5,4,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1240,60,65.0,8158,7,5,252.0,550,334,884,884,884,1768,1,2,1,3,0,2,0,63,12.323415584358154,0,5,1,3,4,4,1,6,4,0,5,1,1,5,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1241,20,83.0,9849,7,6,0.0,0,1689,1689,1689,0,1689,0,2,0,3,0,3,0,56,12.42250975887691,0,0,1,3,4,4,3,1,1,0,5,1,1,5,4,0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1242,85,85.0,10625,7,6,81.0,885,0,1053,1173,0,1173,1,2,0,3,2,2,0,120,12.04355959836804,0,36,0,3,3,4,4,6,7,2,5,1,0,3,4,3,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
